This sequence file was used to generate the melody, harmony and bass notes of
my retuning of Chopin's Etude in C (Op. 10, No. 1)

This is pasted in from CSV output of Excel spreadsheet sequencer
I haven't yet figured out how to upload an Excel spreadsheet to GitHub

The column format is as follows:
Voice number  Start time (beats)  Frequency (Hz)  Note Duration (beats)  Loudness (rel. dB)   Stereo position

The frequencies are rational numbers.
The base frequency is C = 7040/27 Hz

(The original CSV file starts on the next line)
3436	549	218.0078047	27	48	0.1
3436	550	327.011707	26	48	-0.1
3436	551	436.0156093	25	48	-0.3
3435	552	545.0195116	24	51	-0.2
3435	553	436.0156093	23	46	0
3435	554	654.023414	22	46	0.2
3435	555	872.0312186	21	46	0.3
3444	556	1090.039023	20	49	0.1
3444	557	872.0312186	19	44	-0.1
3444	558	1308.046828	18	44	-0.3
3444	559	1744.062437	17	44	-0.2
3444	560	2180.078047	16	49	0
3444	561	1744.062437	15	44	0.2
3444	562	1308.046828	14	44	0.3
3444	563	872.0312186	13	44	0.1
3435	564	1090.039023	12	51	-0.1
3435	565	872.0312186	11	46	-0.3
3435	566	654.023414	10	46	-0.2
3435	567	436.0156093	9	46	0
3436	568	545.0195116	8	53	0.2
3436	569	436.0156093	7	48	0.3
3436	570	327.011707	6	48	0.1
3436	571	218.0078047	5	48	-0.1
3426	572	272.5097558	4	55	-0.3
3426	573	218.0078047	3	50	-0.2
3426	574	163.5058535	2	50	0
3426	575	109.0039023	1	50	0.2
3426	577	109.0039023	15	50	0.1
3426	578	145.3385364	14	50	-0.1
3426	579	181.6731705	13	50	-0.3
3436	580	254.3424388	12	53	-0.2
3436	581	218.0078047	11	48	0
3436	582	290.6770729	10	48	0.2
3436	583	363.3463411	9	48	0.3
3435	584	508.6848775	8	51	0.1
3435	585	436.0156093	7	46	-0.1
3435	586	581.3541457	6	46	-0.3
3435	587	726.6926822	5	46	-0.2
3444	588	1017.369755	4	49	0
3444	589	872.0312186	3	44	0.2
3444	590	1162.708291	2	44	0.3
3444	591	1453.385364	1	44	0.1
3444	592	2034.73951	16	49	-0.1
3444	593	1356.493007	15	44	-0.3
3444	594	1162.708291	14	44	-0.2
3444	595	775.138861	13	44	0
3435	596	1017.369755	12	51	0.2
3435	597	678.2465034	11	46	0.3
3435	598	581.3541457	10	46	0.1
3435	599	387.5694305	9	46	-0.1
3436	600	508.6848775	8	53	-0.3
3436	601	339.1232517	7	48	-0.2
3436	602	290.6770729	6	48	0
3436	603	193.7847152	5	48	0.2
3426	604	242.2308941	4	55	0.3
3426	605	169.5616258	3	50	0.1
3426	606	145.3385364	2	50	-0.1
3426	607	96.89235762	1	50	-0.3
3426	609	96.89235762	15	50	0
3426	610	129.1898102	14	50	0.2
3426	611	161.4872627	13	50	0.3
3436	612	242.2308941	12	53	0.1
3436	613	193.7847152	11	48	-0.1
3436	614	258.3796203	10	48	-0.3
3436	615	322.9745254	9	48	-0.2
3435	616	484.4617881	8	51	0
3435	617	387.5694305	7	46	0.2
3435	618	516.7592407	6	46	0.3
3435	619	645.9490508	5	46	0.1
3444	620	968.9235762	4	49	-0.1
3444	621	775.138861	3	44	-0.3
3444	622	1033.518481	2	44	-0.2
3444	623	1291.898102	1	44	0
3444	624	1937.847152	16	49	0.2
